id,action,subject,level,inference,beginner_npy_path,inference_npy_path,beginner_avi_path,inference_avi_path
p15_backhand_s2.npy,backhand,p15,beginner,p32_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/beginner/p15_backhand_s2.npy,/workspace/dataset/skeleton_output/backhand_skeleton/experts/p32_backhand_s1.npy,/workspace/dataset/VIDEO_RGB/backhand/beginner/p15_backhand_s2.avi,/workspace/dataset/VIDEO_RGB/backhand/experts/p32_backhand_s1.avi
p15_backhand_s3.npy,backhand,p15,beginner,p32_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/beginner/p15_backhand_s3.npy,/workspace/dataset/skeleton_output/backhand_skeleton/experts/p32_backhand_s1.npy,/workspace/dataset/VIDEO_RGB/backhand/beginner/p15_backhand_s3.avi,/workspace/dataset/VIDEO_RGB/backhand/experts/p32_backhand_s1.avi
p16_backhand_s1.npy,backhand,p16,beginner,p32_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/beginner/p16_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/experts/p32_backhand_s1.npy,/workspace/dataset/VIDEO_RGB/backhand/beginner/p16_backhand_s1.avi,/workspace/dataset/VIDEO_RGB/backhand/experts/p32_backhand_s1.avi
p16_backhand_s2.npy,backhand,p16,beginner,p32_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/beginner/p16_backhand_s2.npy,/workspace/dataset/skeleton_output/backhand_skeleton/experts/p32_backhand_s1.npy,/workspace/dataset/VIDEO_RGB/backhand/beginner/p16_backhand_s2.avi,/workspace/dataset/VIDEO_RGB/backhand/experts/p32_backhand_s1.avi
p16_backhand_s3.npy,backhand,p16,beginner,p32_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/beginner/p16_backhand_s3.npy,/workspace/dataset/skeleton_output/backhand_skeleton/experts/p32_backhand_s1.npy,/workspace/dataset/VIDEO_RGB/backhand/beginner/p16_backhand_s3.avi,/workspace/dataset/VIDEO_RGB/backhand/experts/p32_backhand_s1.avi
p17_backhand_s1.npy,backhand,p17,beginner,p32_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/beginner/p17_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/experts/p32_backhand_s1.npy,/workspace/dataset/VIDEO_RGB/backhand/beginner/p17_backhand_s1.avi,/workspace/dataset/VIDEO_RGB/backhand/experts/p32_backhand_s1.avi
p17_backhand_s2.npy,backhand,p17,beginner,p32_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/beginner/p17_backhand_s2.npy,/workspace/dataset/skeleton_output/backhand_skeleton/experts/p32_backhand_s1.npy,/workspace/dataset/VIDEO_RGB/backhand/beginner/p17_backhand_s2.avi,/workspace/dataset/VIDEO_RGB/backhand/experts/p32_backhand_s1.avi
p17_backhand_s3.npy,backhand,p17,beginner,p32_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/beginner/p17_backhand_s3.npy,/workspace/dataset/skeleton_output/backhand_skeleton/experts/p32_backhand_s1.npy,/workspace/dataset/VIDEO_RGB/backhand/beginner/p17_backhand_s3.avi,/workspace/dataset/VIDEO_RGB/backhand/experts/p32_backhand_s1.avi
p18_backhand_s1.npy,backhand,p18,beginner,p32_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/beginner/p18_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/experts/p32_backhand_s1.npy,/workspace/dataset/VIDEO_RGB/backhand/beginner/p18_backhand_s1.avi,/workspace/dataset/VIDEO_RGB/backhand/experts/p32_backhand_s1.avi
p18_backhand_s2.npy,backhand,p18,beginner,p32_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/beginner/p18_backhand_s2.npy,/workspace/dataset/skeleton_output/backhand_skeleton/experts/p32_backhand_s1.npy,/workspace/dataset/VIDEO_RGB/backhand/beginner/p18_backhand_s2.avi,/workspace/dataset/VIDEO_RGB/backhand/experts/p32_backhand_s1.avi
p18_backhand_s3.npy,backhand,p18,beginner,p32_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/beginner/p18_backhand_s3.npy,/workspace/dataset/skeleton_output/backhand_skeleton/experts/p32_backhand_s1.npy,/workspace/dataset/VIDEO_RGB/backhand/beginner/p18_backhand_s3.avi,/workspace/dataset/VIDEO_RGB/backhand/experts/p32_backhand_s1.avi
p19_backhand_s1.npy,backhand,p19,beginner,p32_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/beginner/p19_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/experts/p32_backhand_s1.npy,/workspace/dataset/VIDEO_RGB/backhand/beginner/p19_backhand_s1.avi,/workspace/dataset/VIDEO_RGB/backhand/experts/p32_backhand_s1.avi
p19_backhand_s2.npy,backhand,p19,beginner,p32_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/beginner/p19_backhand_s2.npy,/workspace/dataset/skeleton_output/backhand_skeleton/experts/p32_backhand_s1.npy,/workspace/dataset/VIDEO_RGB/backhand/beginner/p19_backhand_s2.avi,/workspace/dataset/VIDEO_RGB/backhand/experts/p32_backhand_s1.avi
p19_backhand_s3.npy,backhand,p19,beginner,p32_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/beginner/p19_backhand_s3.npy,/workspace/dataset/skeleton_output/backhand_skeleton/experts/p32_backhand_s1.npy,/workspace/dataset/VIDEO_RGB/backhand/beginner/p19_backhand_s3.avi,/workspace/dataset/VIDEO_RGB/backhand/experts/p32_backhand_s1.avi
p1_backhand_s1.npy,backhand,p1,beginner,p32_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/beginner/p1_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/experts/p32_backhand_s1.npy,/workspace/dataset/VIDEO_RGB/backhand/beginner/p1_backhand_s1.avi,/workspace/dataset/VIDEO_RGB/backhand/experts/p32_backhand_s1.avi
p1_backhand_s2.npy,backhand,p1,beginner,p32_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/beginner/p1_backhand_s2.npy,/workspace/dataset/skeleton_output/backhand_skeleton/experts/p32_backhand_s1.npy,/workspace/dataset/VIDEO_RGB/backhand/beginner/p1_backhand_s2.avi,/workspace/dataset/VIDEO_RGB/backhand/experts/p32_backhand_s1.avi
p1_backhand_s3.npy,backhand,p1,beginner,p32_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/beginner/p1_backhand_s3.npy,/workspace/dataset/skeleton_output/backhand_skeleton/experts/p32_backhand_s1.npy,/workspace/dataset/VIDEO_RGB/backhand/beginner/p1_backhand_s3.avi,/workspace/dataset/VIDEO_RGB/backhand/experts/p32_backhand_s1.avi
p20_backhand_s1.npy,backhand,p20,beginner,p32_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/beginner/p20_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/experts/p32_backhand_s1.npy,/workspace/dataset/VIDEO_RGB/backhand/beginner/p20_backhand_s1.avi,/workspace/dataset/VIDEO_RGB/backhand/experts/p32_backhand_s1.avi
p20_backhand_s2.npy,backhand,p20,beginner,p32_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/beginner/p20_backhand_s2.npy,/workspace/dataset/skeleton_output/backhand_skeleton/experts/p32_backhand_s1.npy,/workspace/dataset/VIDEO_RGB/backhand/beginner/p20_backhand_s2.avi,/workspace/dataset/VIDEO_RGB/backhand/experts/p32_backhand_s1.avi
p20_backhand_s3.npy,backhand,p20,beginner,p32_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/beginner/p20_backhand_s3.npy,/workspace/dataset/skeleton_output/backhand_skeleton/experts/p32_backhand_s1.npy,/workspace/dataset/VIDEO_RGB/backhand/beginner/p20_backhand_s3.avi,/workspace/dataset/VIDEO_RGB/backhand/experts/p32_backhand_s1.avi
p21_backhand_s1.npy,backhand,p21,beginner,p32_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/beginner/p21_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/experts/p32_backhand_s1.npy,/workspace/dataset/VIDEO_RGB/backhand/beginner/p21_backhand_s1.avi,/workspace/dataset/VIDEO_RGB/backhand/experts/p32_backhand_s1.avi
p21_backhand_s2.npy,backhand,p21,beginner,p32_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/beginner/p21_backhand_s2.npy,/workspace/dataset/skeleton_output/backhand_skeleton/experts/p32_backhand_s1.npy,/workspace/dataset/VIDEO_RGB/backhand/beginner/p21_backhand_s2.avi,/workspace/dataset/VIDEO_RGB/backhand/experts/p32_backhand_s1.avi
p21_backhand_s3.npy,backhand,p21,beginner,p32_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/beginner/p21_backhand_s3.npy,/workspace/dataset/skeleton_output/backhand_skeleton/experts/p32_backhand_s1.npy,/workspace/dataset/VIDEO_RGB/backhand/beginner/p21_backhand_s3.avi,/workspace/dataset/VIDEO_RGB/backhand/experts/p32_backhand_s1.avi
p22_backhand_s1.npy,backhand,p22,beginner,p32_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/beginner/p22_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/experts/p32_backhand_s1.npy,/workspace/dataset/VIDEO_RGB/backhand/beginner/p22_backhand_s1.avi,/workspace/dataset/VIDEO_RGB/backhand/experts/p32_backhand_s1.avi
p22_backhand_s2.npy,backhand,p22,beginner,p32_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/beginner/p22_backhand_s2.npy,/workspace/dataset/skeleton_output/backhand_skeleton/experts/p32_backhand_s1.npy,/workspace/dataset/VIDEO_RGB/backhand/beginner/p22_backhand_s2.avi,/workspace/dataset/VIDEO_RGB/backhand/experts/p32_backhand_s1.avi
p22_backhand_s3.npy,backhand,p22,beginner,p32_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/beginner/p22_backhand_s3.npy,/workspace/dataset/skeleton_output/backhand_skeleton/experts/p32_backhand_s1.npy,/workspace/dataset/VIDEO_RGB/backhand/beginner/p22_backhand_s3.avi,/workspace/dataset/VIDEO_RGB/backhand/experts/p32_backhand_s1.avi
p23_backhand_s1.npy,backhand,p23,beginner,p32_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/beginner/p23_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/experts/p32_backhand_s1.npy,/workspace/dataset/VIDEO_RGB/backhand/beginner/p23_backhand_s1.avi,/workspace/dataset/VIDEO_RGB/backhand/experts/p32_backhand_s1.avi
p23_backhand_s2.npy,backhand,p23,beginner,p32_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/beginner/p23_backhand_s2.npy,/workspace/dataset/skeleton_output/backhand_skeleton/experts/p32_backhand_s1.npy,/workspace/dataset/VIDEO_RGB/backhand/beginner/p23_backhand_s2.avi,/workspace/dataset/VIDEO_RGB/backhand/experts/p32_backhand_s1.avi
p23_backhand_s3.npy,backhand,p23,beginner,p32_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/beginner/p23_backhand_s3.npy,/workspace/dataset/skeleton_output/backhand_skeleton/experts/p32_backhand_s1.npy,/workspace/dataset/VIDEO_RGB/backhand/beginner/p23_backhand_s3.avi,/workspace/dataset/VIDEO_RGB/backhand/experts/p32_backhand_s1.avi
p24_backhand_s1.npy,backhand,p24,beginner,p32_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/beginner/p24_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/experts/p32_backhand_s1.npy,/workspace/dataset/VIDEO_RGB/backhand/beginner/p24_backhand_s1.avi,/workspace/dataset/VIDEO_RGB/backhand/experts/p32_backhand_s1.avi
p24_backhand_s2.npy,backhand,p24,beginner,p32_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/beginner/p24_backhand_s2.npy,/workspace/dataset/skeleton_output/backhand_skeleton/experts/p32_backhand_s1.npy,/workspace/dataset/VIDEO_RGB/backhand/beginner/p24_backhand_s2.avi,/workspace/dataset/VIDEO_RGB/backhand/experts/p32_backhand_s1.avi
p24_backhand_s3.npy,backhand,p24,beginner,p32_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/beginner/p24_backhand_s3.npy,/workspace/dataset/skeleton_output/backhand_skeleton/experts/p32_backhand_s1.npy,/workspace/dataset/VIDEO_RGB/backhand/beginner/p24_backhand_s3.avi,/workspace/dataset/VIDEO_RGB/backhand/experts/p32_backhand_s1.avi
p25_backhand_s1.npy,backhand,p25,beginner,p32_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/beginner/p25_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/experts/p32_backhand_s1.npy,/workspace/dataset/VIDEO_RGB/backhand/beginner/p25_backhand_s1.avi,/workspace/dataset/VIDEO_RGB/backhand/experts/p32_backhand_s1.avi
p25_backhand_s2.npy,backhand,p25,beginner,p32_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/beginner/p25_backhand_s2.npy,/workspace/dataset/skeleton_output/backhand_skeleton/experts/p32_backhand_s1.npy,/workspace/dataset/VIDEO_RGB/backhand/beginner/p25_backhand_s2.avi,/workspace/dataset/VIDEO_RGB/backhand/experts/p32_backhand_s1.avi
p25_backhand_s3.npy,backhand,p25,beginner,p32_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/beginner/p25_backhand_s3.npy,/workspace/dataset/skeleton_output/backhand_skeleton/experts/p32_backhand_s1.npy,/workspace/dataset/VIDEO_RGB/backhand/beginner/p25_backhand_s3.avi,/workspace/dataset/VIDEO_RGB/backhand/experts/p32_backhand_s1.avi
p26_backhand_s1.npy,backhand,p26,beginner,p32_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/beginner/p26_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/experts/p32_backhand_s1.npy,/workspace/dataset/VIDEO_RGB/backhand/beginner/p26_backhand_s1.avi,/workspace/dataset/VIDEO_RGB/backhand/experts/p32_backhand_s1.avi
p26_backhand_s2.npy,backhand,p26,beginner,p32_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/beginner/p26_backhand_s2.npy,/workspace/dataset/skeleton_output/backhand_skeleton/experts/p32_backhand_s1.npy,/workspace/dataset/VIDEO_RGB/backhand/beginner/p26_backhand_s2.avi,/workspace/dataset/VIDEO_RGB/backhand/experts/p32_backhand_s1.avi
p26_backhand_s3.npy,backhand,p26,beginner,p32_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/beginner/p26_backhand_s3.npy,/workspace/dataset/skeleton_output/backhand_skeleton/experts/p32_backhand_s1.npy,/workspace/dataset/VIDEO_RGB/backhand/beginner/p26_backhand_s3.avi,/workspace/dataset/VIDEO_RGB/backhand/experts/p32_backhand_s1.avi
p27_backhand_s1.npy,backhand,p27,beginner,p32_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/beginner/p27_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/experts/p32_backhand_s1.npy,/workspace/dataset/VIDEO_RGB/backhand/beginner/p27_backhand_s1.avi,/workspace/dataset/VIDEO_RGB/backhand/experts/p32_backhand_s1.avi
p27_backhand_s2.npy,backhand,p27,beginner,p32_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/beginner/p27_backhand_s2.npy,/workspace/dataset/skeleton_output/backhand_skeleton/experts/p32_backhand_s1.npy,/workspace/dataset/VIDEO_RGB/backhand/beginner/p27_backhand_s2.avi,/workspace/dataset/VIDEO_RGB/backhand/experts/p32_backhand_s1.avi
p27_backhand_s3.npy,backhand,p27,beginner,p32_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/beginner/p27_backhand_s3.npy,/workspace/dataset/skeleton_output/backhand_skeleton/experts/p32_backhand_s1.npy,/workspace/dataset/VIDEO_RGB/backhand/beginner/p27_backhand_s3.avi,/workspace/dataset/VIDEO_RGB/backhand/experts/p32_backhand_s1.avi
p28_backhand_s1.npy,backhand,p28,beginner,p32_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/beginner/p28_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/experts/p32_backhand_s1.npy,/workspace/dataset/VIDEO_RGB/backhand/beginner/p28_backhand_s1.avi,/workspace/dataset/VIDEO_RGB/backhand/experts/p32_backhand_s1.avi
p28_backhand_s2.npy,backhand,p28,beginner,p32_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/beginner/p28_backhand_s2.npy,/workspace/dataset/skeleton_output/backhand_skeleton/experts/p32_backhand_s1.npy,/workspace/dataset/VIDEO_RGB/backhand/beginner/p28_backhand_s2.avi,/workspace/dataset/VIDEO_RGB/backhand/experts/p32_backhand_s1.avi
p28_backhand_s3.npy,backhand,p28,beginner,p32_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/beginner/p28_backhand_s3.npy,/workspace/dataset/skeleton_output/backhand_skeleton/experts/p32_backhand_s1.npy,/workspace/dataset/VIDEO_RGB/backhand/beginner/p28_backhand_s3.avi,/workspace/dataset/VIDEO_RGB/backhand/experts/p32_backhand_s1.avi
p29_backhand_s1.npy,backhand,p29,beginner,p32_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/beginner/p29_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/experts/p32_backhand_s1.npy,/workspace/dataset/VIDEO_RGB/backhand/beginner/p29_backhand_s1.avi,/workspace/dataset/VIDEO_RGB/backhand/experts/p32_backhand_s1.avi
p29_backhand_s2.npy,backhand,p29,beginner,p32_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/beginner/p29_backhand_s2.npy,/workspace/dataset/skeleton_output/backhand_skeleton/experts/p32_backhand_s1.npy,/workspace/dataset/VIDEO_RGB/backhand/beginner/p29_backhand_s2.avi,/workspace/dataset/VIDEO_RGB/backhand/experts/p32_backhand_s1.avi
p29_backhand_s3.npy,backhand,p29,beginner,p32_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/beginner/p29_backhand_s3.npy,/workspace/dataset/skeleton_output/backhand_skeleton/experts/p32_backhand_s1.npy,/workspace/dataset/VIDEO_RGB/backhand/beginner/p29_backhand_s3.avi,/workspace/dataset/VIDEO_RGB/backhand/experts/p32_backhand_s1.avi
p2_backhand_s1.npy,backhand,p2,beginner,p32_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/beginner/p2_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/experts/p32_backhand_s1.npy,/workspace/dataset/VIDEO_RGB/backhand/beginner/p2_backhand_s1.avi,/workspace/dataset/VIDEO_RGB/backhand/experts/p32_backhand_s1.avi
p2_backhand_s2.npy,backhand,p2,beginner,p32_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/beginner/p2_backhand_s2.npy,/workspace/dataset/skeleton_output/backhand_skeleton/experts/p32_backhand_s1.npy,/workspace/dataset/VIDEO_RGB/backhand/beginner/p2_backhand_s2.avi,/workspace/dataset/VIDEO_RGB/backhand/experts/p32_backhand_s1.avi
p2_backhand_s3.npy,backhand,p2,beginner,p32_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/beginner/p2_backhand_s3.npy,/workspace/dataset/skeleton_output/backhand_skeleton/experts/p32_backhand_s1.npy,/workspace/dataset/VIDEO_RGB/backhand/beginner/p2_backhand_s3.avi,/workspace/dataset/VIDEO_RGB/backhand/experts/p32_backhand_s1.avi
p30_backhand_s1.npy,backhand,p30,beginner,p32_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/beginner/p30_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/experts/p32_backhand_s1.npy,/workspace/dataset/VIDEO_RGB/backhand/beginner/p30_backhand_s1.avi,/workspace/dataset/VIDEO_RGB/backhand/experts/p32_backhand_s1.avi
p30_backhand_s2.npy,backhand,p30,beginner,p32_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/beginner/p30_backhand_s2.npy,/workspace/dataset/skeleton_output/backhand_skeleton/experts/p32_backhand_s1.npy,/workspace/dataset/VIDEO_RGB/backhand/beginner/p30_backhand_s2.avi,/workspace/dataset/VIDEO_RGB/backhand/experts/p32_backhand_s1.avi
p30_backhand_s3.npy,backhand,p30,beginner,p32_backhand_s1.npy,/workspace/dataset/skeleton_output/backhand_skeleton/beginner/p30_backhand_s3.npy,/workspace/dataset/skeleton_output/backhand_skeleton/experts/p32_backhand_s1.npy,/workspace/dataset/VIDEO_RGB/backhand/beginner/p30_backhand_s3.avi,/workspace/dataset/VIDEO_RGB/backhand/experts/p32_backhand_s1.avi
