id,action,subject,level,inference,beginner_npy_path,inference_npy_path,beginner_avi_path,inference_avi_path
p13_bvolley_s2.npy,bvolley,p13,beginner,p32_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/beginner/p13_bvolley_s2.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/experts/p32_bvolley_s1.npy,/workspace/dataset/VIDEO_RGB/backhand_volley/beginner/p13_bvolley_s2.avi,/workspace/dataset/VIDEO_RGB/backhand_volley/experts/p32_bvolley_s1.avi
p13_bvolley_s3.npy,bvolley,p13,beginner,p32_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/beginner/p13_bvolley_s3.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/experts/p32_bvolley_s1.npy,/workspace/dataset/VIDEO_RGB/backhand_volley/beginner/p13_bvolley_s3.avi,/workspace/dataset/VIDEO_RGB/backhand_volley/experts/p32_bvolley_s1.avi
p14_bvolley_s1.npy,bvolley,p14,beginner,p32_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/beginner/p14_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/experts/p32_bvolley_s1.npy,/workspace/dataset/VIDEO_RGB/backhand_volley/beginner/p14_bvolley_s1.avi,/workspace/dataset/VIDEO_RGB/backhand_volley/experts/p32_bvolley_s1.avi
p14_bvolley_s2.npy,bvolley,p14,beginner,p32_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/beginner/p14_bvolley_s2.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/experts/p32_bvolley_s1.npy,/workspace/dataset/VIDEO_RGB/backhand_volley/beginner/p14_bvolley_s2.avi,/workspace/dataset/VIDEO_RGB/backhand_volley/experts/p32_bvolley_s1.avi
p14_bvolley_s3.npy,bvolley,p14,beginner,p32_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/beginner/p14_bvolley_s3.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/experts/p32_bvolley_s1.npy,/workspace/dataset/VIDEO_RGB/backhand_volley/beginner/p14_bvolley_s3.avi,/workspace/dataset/VIDEO_RGB/backhand_volley/experts/p32_bvolley_s1.avi
p15_bvolley_s1.npy,bvolley,p15,beginner,p32_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/beginner/p15_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/experts/p32_bvolley_s1.npy,/workspace/dataset/VIDEO_RGB/backhand_volley/beginner/p15_bvolley_s1.avi,/workspace/dataset/VIDEO_RGB/backhand_volley/experts/p32_bvolley_s1.avi
p15_bvolley_s2.npy,bvolley,p15,beginner,p32_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/beginner/p15_bvolley_s2.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/experts/p32_bvolley_s1.npy,/workspace/dataset/VIDEO_RGB/backhand_volley/beginner/p15_bvolley_s2.avi,/workspace/dataset/VIDEO_RGB/backhand_volley/experts/p32_bvolley_s1.avi
p15_bvolley_s3.npy,bvolley,p15,beginner,p32_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/beginner/p15_bvolley_s3.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/experts/p32_bvolley_s1.npy,/workspace/dataset/VIDEO_RGB/backhand_volley/beginner/p15_bvolley_s3.avi,/workspace/dataset/VIDEO_RGB/backhand_volley/experts/p32_bvolley_s1.avi
p16_bvolley_s1.npy,bvolley,p16,beginner,p32_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/beginner/p16_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/experts/p32_bvolley_s1.npy,/workspace/dataset/VIDEO_RGB/backhand_volley/beginner/p16_bvolley_s1.avi,/workspace/dataset/VIDEO_RGB/backhand_volley/experts/p32_bvolley_s1.avi
p16_bvolley_s2.npy,bvolley,p16,beginner,p32_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/beginner/p16_bvolley_s2.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/experts/p32_bvolley_s1.npy,/workspace/dataset/VIDEO_RGB/backhand_volley/beginner/p16_bvolley_s2.avi,/workspace/dataset/VIDEO_RGB/backhand_volley/experts/p32_bvolley_s1.avi
p16_bvolley_s3.npy,bvolley,p16,beginner,p32_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/beginner/p16_bvolley_s3.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/experts/p32_bvolley_s1.npy,/workspace/dataset/VIDEO_RGB/backhand_volley/beginner/p16_bvolley_s3.avi,/workspace/dataset/VIDEO_RGB/backhand_volley/experts/p32_bvolley_s1.avi
p17_bvolley_s1.npy,bvolley,p17,beginner,p32_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/beginner/p17_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/experts/p32_bvolley_s1.npy,/workspace/dataset/VIDEO_RGB/backhand_volley/beginner/p17_bvolley_s1.avi,/workspace/dataset/VIDEO_RGB/backhand_volley/experts/p32_bvolley_s1.avi
p17_bvolley_s2.npy,bvolley,p17,beginner,p32_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/beginner/p17_bvolley_s2.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/experts/p32_bvolley_s1.npy,/workspace/dataset/VIDEO_RGB/backhand_volley/beginner/p17_bvolley_s2.avi,/workspace/dataset/VIDEO_RGB/backhand_volley/experts/p32_bvolley_s1.avi
p17_bvolley_s3.npy,bvolley,p17,beginner,p32_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/beginner/p17_bvolley_s3.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/experts/p32_bvolley_s1.npy,/workspace/dataset/VIDEO_RGB/backhand_volley/beginner/p17_bvolley_s3.avi,/workspace/dataset/VIDEO_RGB/backhand_volley/experts/p32_bvolley_s1.avi
p18_bvolley_s1.npy,bvolley,p18,beginner,p32_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/beginner/p18_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/experts/p32_bvolley_s1.npy,/workspace/dataset/VIDEO_RGB/backhand_volley/beginner/p18_bvolley_s1.avi,/workspace/dataset/VIDEO_RGB/backhand_volley/experts/p32_bvolley_s1.avi
p18_bvolley_s2.npy,bvolley,p18,beginner,p32_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/beginner/p18_bvolley_s2.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/experts/p32_bvolley_s1.npy,/workspace/dataset/VIDEO_RGB/backhand_volley/beginner/p18_bvolley_s2.avi,/workspace/dataset/VIDEO_RGB/backhand_volley/experts/p32_bvolley_s1.avi
p18_bvolley_s3.npy,bvolley,p18,beginner,p32_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/beginner/p18_bvolley_s3.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/experts/p32_bvolley_s1.npy,/workspace/dataset/VIDEO_RGB/backhand_volley/beginner/p18_bvolley_s3.avi,/workspace/dataset/VIDEO_RGB/backhand_volley/experts/p32_bvolley_s1.avi
p19_bvolley_s1.npy,bvolley,p19,beginner,p32_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/beginner/p19_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/experts/p32_bvolley_s1.npy,/workspace/dataset/VIDEO_RGB/backhand_volley/beginner/p19_bvolley_s1.avi,/workspace/dataset/VIDEO_RGB/backhand_volley/experts/p32_bvolley_s1.avi
p19_bvolley_s2.npy,bvolley,p19,beginner,p32_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/beginner/p19_bvolley_s2.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/experts/p32_bvolley_s1.npy,/workspace/dataset/VIDEO_RGB/backhand_volley/beginner/p19_bvolley_s2.avi,/workspace/dataset/VIDEO_RGB/backhand_volley/experts/p32_bvolley_s1.avi
p19_bvolley_s3.npy,bvolley,p19,beginner,p32_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/beginner/p19_bvolley_s3.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/experts/p32_bvolley_s1.npy,/workspace/dataset/VIDEO_RGB/backhand_volley/beginner/p19_bvolley_s3.avi,/workspace/dataset/VIDEO_RGB/backhand_volley/experts/p32_bvolley_s1.avi
p1_bvolley_s1.npy,bvolley,p1,beginner,p32_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/beginner/p1_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/experts/p32_bvolley_s1.npy,/workspace/dataset/VIDEO_RGB/backhand_volley/beginner/p1_bvolley_s1.avi,/workspace/dataset/VIDEO_RGB/backhand_volley/experts/p32_bvolley_s1.avi
p1_bvolley_s2.npy,bvolley,p1,beginner,p32_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/beginner/p1_bvolley_s2.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/experts/p32_bvolley_s1.npy,/workspace/dataset/VIDEO_RGB/backhand_volley/beginner/p1_bvolley_s2.avi,/workspace/dataset/VIDEO_RGB/backhand_volley/experts/p32_bvolley_s1.avi
p1_bvolley_s3.npy,bvolley,p1,beginner,p32_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/beginner/p1_bvolley_s3.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/experts/p32_bvolley_s1.npy,/workspace/dataset/VIDEO_RGB/backhand_volley/beginner/p1_bvolley_s3.avi,/workspace/dataset/VIDEO_RGB/backhand_volley/experts/p32_bvolley_s1.avi
p20_bvolley_s1.npy,bvolley,p20,beginner,p32_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/beginner/p20_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/experts/p32_bvolley_s1.npy,/workspace/dataset/VIDEO_RGB/backhand_volley/beginner/p20_bvolley_s1.avi,/workspace/dataset/VIDEO_RGB/backhand_volley/experts/p32_bvolley_s1.avi
p20_bvolley_s2.npy,bvolley,p20,beginner,p32_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/beginner/p20_bvolley_s2.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/experts/p32_bvolley_s1.npy,/workspace/dataset/VIDEO_RGB/backhand_volley/beginner/p20_bvolley_s2.avi,/workspace/dataset/VIDEO_RGB/backhand_volley/experts/p32_bvolley_s1.avi
p20_bvolley_s3.npy,bvolley,p20,beginner,p32_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/beginner/p20_bvolley_s3.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/experts/p32_bvolley_s1.npy,/workspace/dataset/VIDEO_RGB/backhand_volley/beginner/p20_bvolley_s3.avi,/workspace/dataset/VIDEO_RGB/backhand_volley/experts/p32_bvolley_s1.avi
p21_bvolley_s1.npy,bvolley,p21,beginner,p32_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/beginner/p21_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/experts/p32_bvolley_s1.npy,/workspace/dataset/VIDEO_RGB/backhand_volley/beginner/p21_bvolley_s1.avi,/workspace/dataset/VIDEO_RGB/backhand_volley/experts/p32_bvolley_s1.avi
p21_bvolley_s2.npy,bvolley,p21,beginner,p32_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/beginner/p21_bvolley_s2.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/experts/p32_bvolley_s1.npy,/workspace/dataset/VIDEO_RGB/backhand_volley/beginner/p21_bvolley_s2.avi,/workspace/dataset/VIDEO_RGB/backhand_volley/experts/p32_bvolley_s1.avi
p21_bvolley_s3.npy,bvolley,p21,beginner,p32_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/beginner/p21_bvolley_s3.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/experts/p32_bvolley_s1.npy,/workspace/dataset/VIDEO_RGB/backhand_volley/beginner/p21_bvolley_s3.avi,/workspace/dataset/VIDEO_RGB/backhand_volley/experts/p32_bvolley_s1.avi
p22_bvolley_s1.npy,bvolley,p22,beginner,p32_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/beginner/p22_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/experts/p32_bvolley_s1.npy,/workspace/dataset/VIDEO_RGB/backhand_volley/beginner/p22_bvolley_s1.avi,/workspace/dataset/VIDEO_RGB/backhand_volley/experts/p32_bvolley_s1.avi
p22_bvolley_s2.npy,bvolley,p22,beginner,p32_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/beginner/p22_bvolley_s2.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/experts/p32_bvolley_s1.npy,/workspace/dataset/VIDEO_RGB/backhand_volley/beginner/p22_bvolley_s2.avi,/workspace/dataset/VIDEO_RGB/backhand_volley/experts/p32_bvolley_s1.avi
p22_bvolley_s3.npy,bvolley,p22,beginner,p32_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/beginner/p22_bvolley_s3.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/experts/p32_bvolley_s1.npy,/workspace/dataset/VIDEO_RGB/backhand_volley/beginner/p22_bvolley_s3.avi,/workspace/dataset/VIDEO_RGB/backhand_volley/experts/p32_bvolley_s1.avi
p23_bvolley_s1.npy,bvolley,p23,beginner,p32_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/beginner/p23_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/experts/p32_bvolley_s1.npy,/workspace/dataset/VIDEO_RGB/backhand_volley/beginner/p23_bvolley_s1.avi,/workspace/dataset/VIDEO_RGB/backhand_volley/experts/p32_bvolley_s1.avi
p23_bvolley_s2.npy,bvolley,p23,beginner,p32_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/beginner/p23_bvolley_s2.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/experts/p32_bvolley_s1.npy,/workspace/dataset/VIDEO_RGB/backhand_volley/beginner/p23_bvolley_s2.avi,/workspace/dataset/VIDEO_RGB/backhand_volley/experts/p32_bvolley_s1.avi
p23_bvolley_s3.npy,bvolley,p23,beginner,p32_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/beginner/p23_bvolley_s3.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/experts/p32_bvolley_s1.npy,/workspace/dataset/VIDEO_RGB/backhand_volley/beginner/p23_bvolley_s3.avi,/workspace/dataset/VIDEO_RGB/backhand_volley/experts/p32_bvolley_s1.avi
p24_bvolley_s1.npy,bvolley,p24,beginner,p32_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/beginner/p24_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/experts/p32_bvolley_s1.npy,/workspace/dataset/VIDEO_RGB/backhand_volley/beginner/p24_bvolley_s1.avi,/workspace/dataset/VIDEO_RGB/backhand_volley/experts/p32_bvolley_s1.avi
p24_bvolley_s2.npy,bvolley,p24,beginner,p32_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/beginner/p24_bvolley_s2.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/experts/p32_bvolley_s1.npy,/workspace/dataset/VIDEO_RGB/backhand_volley/beginner/p24_bvolley_s2.avi,/workspace/dataset/VIDEO_RGB/backhand_volley/experts/p32_bvolley_s1.avi
p24_bvolley_s3.npy,bvolley,p24,beginner,p32_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/beginner/p24_bvolley_s3.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/experts/p32_bvolley_s1.npy,/workspace/dataset/VIDEO_RGB/backhand_volley/beginner/p24_bvolley_s3.avi,/workspace/dataset/VIDEO_RGB/backhand_volley/experts/p32_bvolley_s1.avi
p25_bvolley_s1.npy,bvolley,p25,beginner,p32_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/beginner/p25_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/experts/p32_bvolley_s1.npy,/workspace/dataset/VIDEO_RGB/backhand_volley/beginner/p25_bvolley_s1.avi,/workspace/dataset/VIDEO_RGB/backhand_volley/experts/p32_bvolley_s1.avi
p25_bvolley_s2.npy,bvolley,p25,beginner,p32_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/beginner/p25_bvolley_s2.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/experts/p32_bvolley_s1.npy,/workspace/dataset/VIDEO_RGB/backhand_volley/beginner/p25_bvolley_s2.avi,/workspace/dataset/VIDEO_RGB/backhand_volley/experts/p32_bvolley_s1.avi
p25_bvolley_s3.npy,bvolley,p25,beginner,p32_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/beginner/p25_bvolley_s3.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/experts/p32_bvolley_s1.npy,/workspace/dataset/VIDEO_RGB/backhand_volley/beginner/p25_bvolley_s3.avi,/workspace/dataset/VIDEO_RGB/backhand_volley/experts/p32_bvolley_s1.avi
p26_bvolley_s1.npy,bvolley,p26,beginner,p32_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/beginner/p26_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/experts/p32_bvolley_s1.npy,/workspace/dataset/VIDEO_RGB/backhand_volley/beginner/p26_bvolley_s1.avi,/workspace/dataset/VIDEO_RGB/backhand_volley/experts/p32_bvolley_s1.avi
p26_bvolley_s2.npy,bvolley,p26,beginner,p32_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/beginner/p26_bvolley_s2.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/experts/p32_bvolley_s1.npy,/workspace/dataset/VIDEO_RGB/backhand_volley/beginner/p26_bvolley_s2.avi,/workspace/dataset/VIDEO_RGB/backhand_volley/experts/p32_bvolley_s1.avi
p26_bvolley_s3.npy,bvolley,p26,beginner,p32_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/beginner/p26_bvolley_s3.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/experts/p32_bvolley_s1.npy,/workspace/dataset/VIDEO_RGB/backhand_volley/beginner/p26_bvolley_s3.avi,/workspace/dataset/VIDEO_RGB/backhand_volley/experts/p32_bvolley_s1.avi
p27_bvolley_s1.npy,bvolley,p27,beginner,p32_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/beginner/p27_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/experts/p32_bvolley_s1.npy,/workspace/dataset/VIDEO_RGB/backhand_volley/beginner/p27_bvolley_s1.avi,/workspace/dataset/VIDEO_RGB/backhand_volley/experts/p32_bvolley_s1.avi
p27_bvolley_s2.npy,bvolley,p27,beginner,p32_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/beginner/p27_bvolley_s2.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/experts/p32_bvolley_s1.npy,/workspace/dataset/VIDEO_RGB/backhand_volley/beginner/p27_bvolley_s2.avi,/workspace/dataset/VIDEO_RGB/backhand_volley/experts/p32_bvolley_s1.avi
p27_bvolley_s3.npy,bvolley,p27,beginner,p32_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/beginner/p27_bvolley_s3.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/experts/p32_bvolley_s1.npy,/workspace/dataset/VIDEO_RGB/backhand_volley/beginner/p27_bvolley_s3.avi,/workspace/dataset/VIDEO_RGB/backhand_volley/experts/p32_bvolley_s1.avi
p28_bvolley_s1.npy,bvolley,p28,beginner,p32_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/beginner/p28_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/experts/p32_bvolley_s1.npy,/workspace/dataset/VIDEO_RGB/backhand_volley/beginner/p28_bvolley_s1.avi,/workspace/dataset/VIDEO_RGB/backhand_volley/experts/p32_bvolley_s1.avi
p28_bvolley_s2.npy,bvolley,p28,beginner,p32_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/beginner/p28_bvolley_s2.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/experts/p32_bvolley_s1.npy,/workspace/dataset/VIDEO_RGB/backhand_volley/beginner/p28_bvolley_s2.avi,/workspace/dataset/VIDEO_RGB/backhand_volley/experts/p32_bvolley_s1.avi
p28_bvolley_s3.npy,bvolley,p28,beginner,p32_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/beginner/p28_bvolley_s3.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/experts/p32_bvolley_s1.npy,/workspace/dataset/VIDEO_RGB/backhand_volley/beginner/p28_bvolley_s3.avi,/workspace/dataset/VIDEO_RGB/backhand_volley/experts/p32_bvolley_s1.avi
p29_bvolley_s1.npy,bvolley,p29,beginner,p32_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/beginner/p29_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/experts/p32_bvolley_s1.npy,/workspace/dataset/VIDEO_RGB/backhand_volley/beginner/p29_bvolley_s1.avi,/workspace/dataset/VIDEO_RGB/backhand_volley/experts/p32_bvolley_s1.avi
p29_bvolley_s2.npy,bvolley,p29,beginner,p32_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/beginner/p29_bvolley_s2.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/experts/p32_bvolley_s1.npy,/workspace/dataset/VIDEO_RGB/backhand_volley/beginner/p29_bvolley_s2.avi,/workspace/dataset/VIDEO_RGB/backhand_volley/experts/p32_bvolley_s1.avi
p29_bvolley_s3.npy,bvolley,p29,beginner,p32_bvolley_s1.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/beginner/p29_bvolley_s3.npy,/workspace/dataset/skeleton_output/backhand_volley_skeleton/experts/p32_bvolley_s1.npy,/workspace/dataset/VIDEO_RGB/backhand_volley/beginner/p29_bvolley_s3.avi,/workspace/dataset/VIDEO_RGB/backhand_volley/experts/p32_bvolley_s1.avi
