id,action,subject,level,inference,beginner_npy_path,inference_npy_path,beginner_avi_path,inference_avi_path
p14_foreflat_s3.npy,foreflat,p14,beginner,p34_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/beginner/p14_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/experts/p34_foreflat_s3.npy,/workspace/dataset/VIDEO_RGB/forehand_flat/beginner/p14_foreflat_s3.avi,/workspace/dataset/VIDEO_RGB/forehand_flat/experts/p34_foreflat_s3.avi
p15_foreflat_s1.npy,foreflat,p15,beginner,p34_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/beginner/p15_foreflat_s1.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/experts/p34_foreflat_s3.npy,/workspace/dataset/VIDEO_RGB/forehand_flat/beginner/p15_foreflat_s1.avi,/workspace/dataset/VIDEO_RGB/forehand_flat/experts/p34_foreflat_s3.avi
p15_foreflat_s2.npy,foreflat,p15,beginner,p34_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/beginner/p15_foreflat_s2.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/experts/p34_foreflat_s3.npy,/workspace/dataset/VIDEO_RGB/forehand_flat/beginner/p15_foreflat_s2.avi,/workspace/dataset/VIDEO_RGB/forehand_flat/experts/p34_foreflat_s3.avi
p15_foreflat_s3.npy,foreflat,p15,beginner,p34_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/beginner/p15_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/experts/p34_foreflat_s3.npy,/workspace/dataset/VIDEO_RGB/forehand_flat/beginner/p15_foreflat_s3.avi,/workspace/dataset/VIDEO_RGB/forehand_flat/experts/p34_foreflat_s3.avi
p16_foreflat_s1.npy,foreflat,p16,beginner,p34_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/beginner/p16_foreflat_s1.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/experts/p34_foreflat_s3.npy,/workspace/dataset/VIDEO_RGB/forehand_flat/beginner/p16_foreflat_s1.avi,/workspace/dataset/VIDEO_RGB/forehand_flat/experts/p34_foreflat_s3.avi
p16_foreflat_s2.npy,foreflat,p16,beginner,p34_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/beginner/p16_foreflat_s2.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/experts/p34_foreflat_s3.npy,/workspace/dataset/VIDEO_RGB/forehand_flat/beginner/p16_foreflat_s2.avi,/workspace/dataset/VIDEO_RGB/forehand_flat/experts/p34_foreflat_s3.avi
p16_foreflat_s3.npy,foreflat,p16,beginner,p34_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/beginner/p16_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/experts/p34_foreflat_s3.npy,/workspace/dataset/VIDEO_RGB/forehand_flat/beginner/p16_foreflat_s3.avi,/workspace/dataset/VIDEO_RGB/forehand_flat/experts/p34_foreflat_s3.avi
p17_foreflat_s1.npy,foreflat,p17,beginner,p34_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/beginner/p17_foreflat_s1.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/experts/p34_foreflat_s3.npy,/workspace/dataset/VIDEO_RGB/forehand_flat/beginner/p17_foreflat_s1.avi,/workspace/dataset/VIDEO_RGB/forehand_flat/experts/p34_foreflat_s3.avi
p17_foreflat_s2.npy,foreflat,p17,beginner,p34_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/beginner/p17_foreflat_s2.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/experts/p34_foreflat_s3.npy,/workspace/dataset/VIDEO_RGB/forehand_flat/beginner/p17_foreflat_s2.avi,/workspace/dataset/VIDEO_RGB/forehand_flat/experts/p34_foreflat_s3.avi
p17_foreflat_s3.npy,foreflat,p17,beginner,p34_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/beginner/p17_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/experts/p34_foreflat_s3.npy,/workspace/dataset/VIDEO_RGB/forehand_flat/beginner/p17_foreflat_s3.avi,/workspace/dataset/VIDEO_RGB/forehand_flat/experts/p34_foreflat_s3.avi
p18_foreflat_s1.npy,foreflat,p18,beginner,p34_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/beginner/p18_foreflat_s1.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/experts/p34_foreflat_s3.npy,/workspace/dataset/VIDEO_RGB/forehand_flat/beginner/p18_foreflat_s1.avi,/workspace/dataset/VIDEO_RGB/forehand_flat/experts/p34_foreflat_s3.avi
p18_foreflat_s2.npy,foreflat,p18,beginner,p34_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/beginner/p18_foreflat_s2.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/experts/p34_foreflat_s3.npy,/workspace/dataset/VIDEO_RGB/forehand_flat/beginner/p18_foreflat_s2.avi,/workspace/dataset/VIDEO_RGB/forehand_flat/experts/p34_foreflat_s3.avi
p18_foreflat_s3.npy,foreflat,p18,beginner,p34_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/beginner/p18_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/experts/p34_foreflat_s3.npy,/workspace/dataset/VIDEO_RGB/forehand_flat/beginner/p18_foreflat_s3.avi,/workspace/dataset/VIDEO_RGB/forehand_flat/experts/p34_foreflat_s3.avi
p19_foreflat_s1.npy,foreflat,p19,beginner,p34_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/beginner/p19_foreflat_s1.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/experts/p34_foreflat_s3.npy,/workspace/dataset/VIDEO_RGB/forehand_flat/beginner/p19_foreflat_s1.avi,/workspace/dataset/VIDEO_RGB/forehand_flat/experts/p34_foreflat_s3.avi
p19_foreflat_s2.npy,foreflat,p19,beginner,p34_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/beginner/p19_foreflat_s2.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/experts/p34_foreflat_s3.npy,/workspace/dataset/VIDEO_RGB/forehand_flat/beginner/p19_foreflat_s2.avi,/workspace/dataset/VIDEO_RGB/forehand_flat/experts/p34_foreflat_s3.avi
p19_foreflat_s3.npy,foreflat,p19,beginner,p34_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/beginner/p19_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/experts/p34_foreflat_s3.npy,/workspace/dataset/VIDEO_RGB/forehand_flat/beginner/p19_foreflat_s3.avi,/workspace/dataset/VIDEO_RGB/forehand_flat/experts/p34_foreflat_s3.avi
p1_foreflat_s1.npy,foreflat,p1,beginner,p34_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/beginner/p1_foreflat_s1.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/experts/p34_foreflat_s3.npy,/workspace/dataset/VIDEO_RGB/forehand_flat/beginner/p1_foreflat_s1.avi,/workspace/dataset/VIDEO_RGB/forehand_flat/experts/p34_foreflat_s3.avi
p1_foreflat_s2.npy,foreflat,p1,beginner,p34_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/beginner/p1_foreflat_s2.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/experts/p34_foreflat_s3.npy,/workspace/dataset/VIDEO_RGB/forehand_flat/beginner/p1_foreflat_s2.avi,/workspace/dataset/VIDEO_RGB/forehand_flat/experts/p34_foreflat_s3.avi
p1_foreflat_s3.npy,foreflat,p1,beginner,p34_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/beginner/p1_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/experts/p34_foreflat_s3.npy,/workspace/dataset/VIDEO_RGB/forehand_flat/beginner/p1_foreflat_s3.avi,/workspace/dataset/VIDEO_RGB/forehand_flat/experts/p34_foreflat_s3.avi
p20_foreflat_s1.npy,foreflat,p20,beginner,p34_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/beginner/p20_foreflat_s1.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/experts/p34_foreflat_s3.npy,/workspace/dataset/VIDEO_RGB/forehand_flat/beginner/p20_foreflat_s1.avi,/workspace/dataset/VIDEO_RGB/forehand_flat/experts/p34_foreflat_s3.avi
p20_foreflat_s2.npy,foreflat,p20,beginner,p34_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/beginner/p20_foreflat_s2.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/experts/p34_foreflat_s3.npy,/workspace/dataset/VIDEO_RGB/forehand_flat/beginner/p20_foreflat_s2.avi,/workspace/dataset/VIDEO_RGB/forehand_flat/experts/p34_foreflat_s3.avi
p20_foreflat_s3.npy,foreflat,p20,beginner,p34_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/beginner/p20_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/experts/p34_foreflat_s3.npy,/workspace/dataset/VIDEO_RGB/forehand_flat/beginner/p20_foreflat_s3.avi,/workspace/dataset/VIDEO_RGB/forehand_flat/experts/p34_foreflat_s3.avi
p21_foreflat_s1.npy,foreflat,p21,beginner,p34_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/beginner/p21_foreflat_s1.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/experts/p34_foreflat_s3.npy,/workspace/dataset/VIDEO_RGB/forehand_flat/beginner/p21_foreflat_s1.avi,/workspace/dataset/VIDEO_RGB/forehand_flat/experts/p34_foreflat_s3.avi
p21_foreflat_s2.npy,foreflat,p21,beginner,p34_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/beginner/p21_foreflat_s2.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/experts/p34_foreflat_s3.npy,/workspace/dataset/VIDEO_RGB/forehand_flat/beginner/p21_foreflat_s2.avi,/workspace/dataset/VIDEO_RGB/forehand_flat/experts/p34_foreflat_s3.avi
p21_foreflat_s3.npy,foreflat,p21,beginner,p34_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/beginner/p21_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/experts/p34_foreflat_s3.npy,/workspace/dataset/VIDEO_RGB/forehand_flat/beginner/p21_foreflat_s3.avi,/workspace/dataset/VIDEO_RGB/forehand_flat/experts/p34_foreflat_s3.avi
p22_foreflat_s1.npy,foreflat,p22,beginner,p34_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/beginner/p22_foreflat_s1.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/experts/p34_foreflat_s3.npy,/workspace/dataset/VIDEO_RGB/forehand_flat/beginner/p22_foreflat_s1.avi,/workspace/dataset/VIDEO_RGB/forehand_flat/experts/p34_foreflat_s3.avi
p22_foreflat_s2.npy,foreflat,p22,beginner,p34_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/beginner/p22_foreflat_s2.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/experts/p34_foreflat_s3.npy,/workspace/dataset/VIDEO_RGB/forehand_flat/beginner/p22_foreflat_s2.avi,/workspace/dataset/VIDEO_RGB/forehand_flat/experts/p34_foreflat_s3.avi
p22_foreflat_s3.npy,foreflat,p22,beginner,p34_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/beginner/p22_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/experts/p34_foreflat_s3.npy,/workspace/dataset/VIDEO_RGB/forehand_flat/beginner/p22_foreflat_s3.avi,/workspace/dataset/VIDEO_RGB/forehand_flat/experts/p34_foreflat_s3.avi
p23_foreflat_s1.npy,foreflat,p23,beginner,p34_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/beginner/p23_foreflat_s1.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/experts/p34_foreflat_s3.npy,/workspace/dataset/VIDEO_RGB/forehand_flat/beginner/p23_foreflat_s1.avi,/workspace/dataset/VIDEO_RGB/forehand_flat/experts/p34_foreflat_s3.avi
p23_foreflat_s2.npy,foreflat,p23,beginner,p34_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/beginner/p23_foreflat_s2.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/experts/p34_foreflat_s3.npy,/workspace/dataset/VIDEO_RGB/forehand_flat/beginner/p23_foreflat_s2.avi,/workspace/dataset/VIDEO_RGB/forehand_flat/experts/p34_foreflat_s3.avi
p23_foreflat_s3.npy,foreflat,p23,beginner,p34_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/beginner/p23_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/experts/p34_foreflat_s3.npy,/workspace/dataset/VIDEO_RGB/forehand_flat/beginner/p23_foreflat_s3.avi,/workspace/dataset/VIDEO_RGB/forehand_flat/experts/p34_foreflat_s3.avi
p24_foreflat_s1.npy,foreflat,p24,beginner,p34_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/beginner/p24_foreflat_s1.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/experts/p34_foreflat_s3.npy,/workspace/dataset/VIDEO_RGB/forehand_flat/beginner/p24_foreflat_s1.avi,/workspace/dataset/VIDEO_RGB/forehand_flat/experts/p34_foreflat_s3.avi
p24_foreflat_s2.npy,foreflat,p24,beginner,p34_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/beginner/p24_foreflat_s2.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/experts/p34_foreflat_s3.npy,/workspace/dataset/VIDEO_RGB/forehand_flat/beginner/p24_foreflat_s2.avi,/workspace/dataset/VIDEO_RGB/forehand_flat/experts/p34_foreflat_s3.avi
p24_foreflat_s3.npy,foreflat,p24,beginner,p34_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/beginner/p24_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/experts/p34_foreflat_s3.npy,/workspace/dataset/VIDEO_RGB/forehand_flat/beginner/p24_foreflat_s3.avi,/workspace/dataset/VIDEO_RGB/forehand_flat/experts/p34_foreflat_s3.avi
p25_foreflat_s1.npy,foreflat,p25,beginner,p34_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/beginner/p25_foreflat_s1.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/experts/p34_foreflat_s3.npy,/workspace/dataset/VIDEO_RGB/forehand_flat/beginner/p25_foreflat_s1.avi,/workspace/dataset/VIDEO_RGB/forehand_flat/experts/p34_foreflat_s3.avi
p25_foreflat_s2.npy,foreflat,p25,beginner,p34_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/beginner/p25_foreflat_s2.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/experts/p34_foreflat_s3.npy,/workspace/dataset/VIDEO_RGB/forehand_flat/beginner/p25_foreflat_s2.avi,/workspace/dataset/VIDEO_RGB/forehand_flat/experts/p34_foreflat_s3.avi
p25_foreflat_s3.npy,foreflat,p25,beginner,p34_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/beginner/p25_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/experts/p34_foreflat_s3.npy,/workspace/dataset/VIDEO_RGB/forehand_flat/beginner/p25_foreflat_s3.avi,/workspace/dataset/VIDEO_RGB/forehand_flat/experts/p34_foreflat_s3.avi
p26_foreflat_s1.npy,foreflat,p26,beginner,p34_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/beginner/p26_foreflat_s1.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/experts/p34_foreflat_s3.npy,/workspace/dataset/VIDEO_RGB/forehand_flat/beginner/p26_foreflat_s1.avi,/workspace/dataset/VIDEO_RGB/forehand_flat/experts/p34_foreflat_s3.avi
p26_foreflat_s2.npy,foreflat,p26,beginner,p34_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/beginner/p26_foreflat_s2.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/experts/p34_foreflat_s3.npy,/workspace/dataset/VIDEO_RGB/forehand_flat/beginner/p26_foreflat_s2.avi,/workspace/dataset/VIDEO_RGB/forehand_flat/experts/p34_foreflat_s3.avi
p26_foreflat_s3.npy,foreflat,p26,beginner,p34_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/beginner/p26_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/experts/p34_foreflat_s3.npy,/workspace/dataset/VIDEO_RGB/forehand_flat/beginner/p26_foreflat_s3.avi,/workspace/dataset/VIDEO_RGB/forehand_flat/experts/p34_foreflat_s3.avi
p27_foreflat_s1.npy,foreflat,p27,beginner,p34_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/beginner/p27_foreflat_s1.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/experts/p34_foreflat_s3.npy,/workspace/dataset/VIDEO_RGB/forehand_flat/beginner/p27_foreflat_s1.avi,/workspace/dataset/VIDEO_RGB/forehand_flat/experts/p34_foreflat_s3.avi
p27_foreflat_s2.npy,foreflat,p27,beginner,p34_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/beginner/p27_foreflat_s2.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/experts/p34_foreflat_s3.npy,/workspace/dataset/VIDEO_RGB/forehand_flat/beginner/p27_foreflat_s2.avi,/workspace/dataset/VIDEO_RGB/forehand_flat/experts/p34_foreflat_s3.avi
p27_foreflat_s3.npy,foreflat,p27,beginner,p34_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/beginner/p27_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/experts/p34_foreflat_s3.npy,/workspace/dataset/VIDEO_RGB/forehand_flat/beginner/p27_foreflat_s3.avi,/workspace/dataset/VIDEO_RGB/forehand_flat/experts/p34_foreflat_s3.avi
p28_foreflat_s1.npy,foreflat,p28,beginner,p34_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/beginner/p28_foreflat_s1.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/experts/p34_foreflat_s3.npy,/workspace/dataset/VIDEO_RGB/forehand_flat/beginner/p28_foreflat_s1.avi,/workspace/dataset/VIDEO_RGB/forehand_flat/experts/p34_foreflat_s3.avi
p28_foreflat_s2.npy,foreflat,p28,beginner,p34_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/beginner/p28_foreflat_s2.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/experts/p34_foreflat_s3.npy,/workspace/dataset/VIDEO_RGB/forehand_flat/beginner/p28_foreflat_s2.avi,/workspace/dataset/VIDEO_RGB/forehand_flat/experts/p34_foreflat_s3.avi
p28_foreflat_s3.npy,foreflat,p28,beginner,p34_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/beginner/p28_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/experts/p34_foreflat_s3.npy,/workspace/dataset/VIDEO_RGB/forehand_flat/beginner/p28_foreflat_s3.avi,/workspace/dataset/VIDEO_RGB/forehand_flat/experts/p34_foreflat_s3.avi
p29_foreflat_s1.npy,foreflat,p29,beginner,p34_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/beginner/p29_foreflat_s1.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/experts/p34_foreflat_s3.npy,/workspace/dataset/VIDEO_RGB/forehand_flat/beginner/p29_foreflat_s1.avi,/workspace/dataset/VIDEO_RGB/forehand_flat/experts/p34_foreflat_s3.avi
p29_foreflat_s2.npy,foreflat,p29,beginner,p34_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/beginner/p29_foreflat_s2.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/experts/p34_foreflat_s3.npy,/workspace/dataset/VIDEO_RGB/forehand_flat/beginner/p29_foreflat_s2.avi,/workspace/dataset/VIDEO_RGB/forehand_flat/experts/p34_foreflat_s3.avi
p29_foreflat_s3.npy,foreflat,p29,beginner,p34_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/beginner/p29_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/experts/p34_foreflat_s3.npy,/workspace/dataset/VIDEO_RGB/forehand_flat/beginner/p29_foreflat_s3.avi,/workspace/dataset/VIDEO_RGB/forehand_flat/experts/p34_foreflat_s3.avi
p2_foreflat_s1.npy,foreflat,p2,beginner,p34_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/beginner/p2_foreflat_s1.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/experts/p34_foreflat_s3.npy,/workspace/dataset/VIDEO_RGB/forehand_flat/beginner/p2_foreflat_s1.avi,/workspace/dataset/VIDEO_RGB/forehand_flat/experts/p34_foreflat_s3.avi
p2_foreflat_s2.npy,foreflat,p2,beginner,p34_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/beginner/p2_foreflat_s2.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/experts/p34_foreflat_s3.npy,/workspace/dataset/VIDEO_RGB/forehand_flat/beginner/p2_foreflat_s2.avi,/workspace/dataset/VIDEO_RGB/forehand_flat/experts/p34_foreflat_s3.avi
p2_foreflat_s3.npy,foreflat,p2,beginner,p34_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/beginner/p2_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/experts/p34_foreflat_s3.npy,/workspace/dataset/VIDEO_RGB/forehand_flat/beginner/p2_foreflat_s3.avi,/workspace/dataset/VIDEO_RGB/forehand_flat/experts/p34_foreflat_s3.avi
p30_foreflat_s1.npy,foreflat,p30,beginner,p34_foreflat_s3.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/beginner/p30_foreflat_s1.npy,/workspace/dataset/skeleton_output/forehand_flat_skeleton/experts/p34_foreflat_s3.npy,/workspace/dataset/VIDEO_RGB/forehand_flat/beginner/p30_foreflat_s1.avi,/workspace/dataset/VIDEO_RGB/forehand_flat/experts/p34_foreflat_s3.avi
